date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-06-08,28.7,26.1,31.1,3.8,0,153,9.4,,1015.3,
2020-06-09,29.2,26.1,32.8,0,0,118,12.2,,1015.1,
2020-06-10,29.6,26.7,32.8,0,0,95,11.2,,1016.3,
2020-06-11,28.5,25.6,31.1,5.3,0,65,14,,1017.5,
2020-06-12,28,25,31.1,0.3,0,76,16.2,,1016,
2020-06-13,28.4,25.6,31.7,0.3,0,89,16.9,,1013.9,
2020-06-14,28.3,23.3,31.7,4.3,0,100,10.1,,1015.5,
2020-06-15,27.4,22.8,31.1,21.3,0,20,6.1,,1016.3,
2020-06-16,26.4,22.8,31.1,0,0,31,12.2,,1017.1,
2020-06-17,26.9,22.8,28.9,14.5,0,73,13.7,,1017.6,
2020-06-18,26.3,22.8,32.2,18.5,0,69,9,,1016.6,
2020-06-19,28.6,23.3,32.2,25.4,0,107,9.7,,1016.9,
2020-06-20,28.4,25.6,32.8,0,0,86,8.3,,1017.1,
2020-06-21,29.3,26.7,32.8,0.3,0,70,4.7,,1017.7,
2020-06-22,29.7,26.1,33.9,0,0,92,9.7,,1018.6,
2020-06-23,30.4,27.2,33.9,0,0,117,9.4,,1017.1,
2020-06-24,30.9,28.3,35,0,0,122,9.7,,1017,
2020-06-25,31.2,28.9,34.4,0,0,102,15.5,,1019.1,
2020-06-26,31.2,28.3,34.4,0,,89,17.6,,1020.7,
2020-06-27,30.9,28.9,33.9,0,0,82,15.5,,1019.1,
2020-06-28,30.8,28.3,34.4,0,0,112,13.3,,1017.5,
2020-06-29,31.2,28.9,34.4,0,0,114,9,,1016.9,
2020-06-30,31.1,26.7,36.7,0,0,124,7.9,,1016,
2020-07-01,31.2,24.4,35.6,29.2,0,189,8.6,,1015.5,
2020-07-02,29.1,25.6,35,0,0,32,6.5,,1015.2,
2020-07-03,30,27.2,35,5.6,0,202,6.8,,1014.4,
2020-07-04,30.8,27.8,34.4,0,0,250,8.6,,1014.1,
2020-07-05,30.5,25.6,34.4,1.3,0,232,7.6,,1015.4,
2020-07-06,27.7,25,32.8,10.4,0,5,3.6,,1017.5,
2020-07-07,29.7,26.7,35,0,0,27,5.8,,1017.9,
2020-07-08,30.3,26.1,35,11.2,0,29,6.1,,1015.6,
2020-07-09,30.8,27.2,36.7,0,0,284,7.9,,1014.2,
2020-07-10,30.7,26.1,36.1,8.9,0,262,8.3,,1015.4,
2020-07-11,28.2,25.6,32.2,23.9,0,221,7.9,,1014.8,
2020-07-12,28.4,26.7,32.8,0,0,222,11.2,,1014.4,
2020-07-13,29.4,26.7,34.4,0.8,0,214,9.7,,1015.4,
2020-07-14,30.3,26.7,36.1,3.3,0,307,5.8,,1017.1,
2020-07-15,30.1,26.7,35,0,0,8,5.4,,1017.5,
2020-07-16,29.3,26.7,34.4,1.3,0,49,11.9,,1017.6,
2020-07-17,29.6,23.3,33.3,32.3,0,61,11.2,,1017.5,
2020-07-18,26.2,23.3,30,34.8,0,55,11.9,,1017.2,
2020-07-19,30.2,26.7,33.9,1.5,0,83,15.5,,1015.8,
2020-07-20,29.7,25,33.3,0.3,0,92,17.3,,1015.4,
2020-07-21,28.2,24.4,31.7,11.2,0,92,16.9,,1016.4,
2020-07-22,27.1,24.4,31.1,45,0,89,8.6,,1016.9,
2020-07-23,28.4,23.9,31.1,9.4,0,90,14.4,,1017.6,
2020-07-24,28.6,24.4,32.8,2,0,78,18.4,,1017.8,
2020-07-25,29,25.6,33.3,21.8,0,84,15.1,,1017,
2020-07-26,29.1,25,33.9,6.6,0,110,10.4,,1018.8,
2020-07-27,29.8,26.7,33.9,0,0,86,10.1,,1019,
2020-07-28,30.3,28.3,33.9,0,0,103,13.7,,1018.6,
2020-07-29,30.8,28.3,34.4,0,0,90,13.3,,1018.8,
2020-07-30,30.9,28.3,33.9,0,0,90,15.8,,1017.6,
2020-07-31,31.4,28.9,34.4,0,0,77,19.4,,1015.6,
2020-08-01,28.9,25.6,33.3,22.6,0,37,14.4,,1012.3,
2020-08-02,27.7,25.6,30,36.1,0,268,14.8,,1008.8,
2020-08-03,28.1,25.6,32.2,8.4,0,233,7.6,,1013.1,
2020-08-04,28,25.6,30,1.8,0,160,7.9,,1015.1,
2020-08-05,27.8,21.7,30.6,6.9,0,117,8.6,,1016.1,
2020-08-06,26.6,22.2,33.9,6.9,0,40,5.4,,1016.7,
2020-08-07,29.4,26.1,33.9,0,0,52,9,,1018.2,
2020-08-08,30.2,27.2,33.9,0.5,0,64,11.2,,1019.7,
2020-08-09,30.4,28.3,33.3,0,0,95,12.6,,1019.7,
2020-08-10,30.3,27.2,33.9,0,0,78,12.6,,1018.1,
2020-08-11,30.1,27.8,34.4,0.3,0,58,9.7,,1016.3,
2020-08-12,29.7,26.1,33.3,14.7,0,115,12.2,,1016.2,
2020-08-13,30.2,27.2,33.3,3.8,0,107,13.7,,1016.2,
2020-08-14,30.2,27.8,33.3,0,0,120,12.6,,1015.4,
2020-08-15,29.2,26.7,32.2,11.7,0,60,5.8,,1014.8,
2020-08-16,29.7,26.1,33.3,0.3,0,97,6.1,,1014.7,
2020-08-17,30.2,24.4,34.4,0,0,155,7.9,,1014.8,
2020-08-18,29.5,26.1,33.9,0,0,91,7.9,,1013.7,
2020-08-19,28.7,25,33.3,9.4,0,35,6.5,,1013.1,
2020-08-20,28.4,25.6,32.8,13.7,0,70,5.8,,1013.2,
2020-08-21,29.6,25.6,33.3,0,0,129,12.2,,1014.2,
2020-08-22,30.6,26.7,33.3,9.4,0,109,19.4,,1014.1,
2020-08-23,30.4,26.7,33.3,4.8,0,93,21.6,,1014.3,
2020-08-24,30.1,25.6,33.3,4.6,0,109,30.6,,1013.8,
2020-08-25,30.5,28.9,33.3,2.8,0,103,24.5,,1014.9,
2020-08-26,30.2,27.2,32.8,1.3,0,95,16.9,,1015.3,
2020-08-27,29.8,27.2,32.8,0,0,124,12.2,,1016.5,
2020-08-28,30.2,27.2,33.3,0,0,125,10.8,,1017.7,
2020-08-29,29.6,27.8,33.3,15.2,0,142,8.3,,1016.5,
2020-08-30,30,25,33.9,1.8,0,218,7.9,,1014.3,
2020-08-31,28.1,25,33.3,12.2,0,355,4.3,,1015.3,
2020-09-01,29.2,25.6,33.9,0,0,75,11.2,,1016.5,
2020-09-02,30.3,27.8,33.3,0,0,84,16.2,,1015.5,
2020-09-03,30.9,28.9,33.9,0,0,95,17.3,,1015.1,
2020-09-04,30.8,28.3,33.9,0,0,86,16.2,,1016.7,
2020-09-05,30.6,25.6,33.9,0,0,68,13,,1017.9,
2020-09-06,28.5,23.3,32.8,7.1,0,24,11.5,,1015.8,
2020-09-07,26.6,24.4,30.6,12.7,0,51,9.4,,1012,
2020-09-08,27.8,24.4,31.7,2.5,0,95,10.4,,1011.2,
2020-09-09,27.9,24.4,31.7,20.1,0,89,7.6,,1014.4,
2020-09-10,27.9,24.4,31.1,5.8,0,43,9.4,,1015.8,
2020-09-11,28.6,26.1,32.8,0.5,0,20,10.8,,1011.4,
2020-09-12,26.5,24.4,27.2,44.5,0,120,22.7,,1008.5,
2020-09-13,26.8,23.3,30.6,40.1,0,126,14,,1012,
2020-09-14,28.8,26.7,31.7,0,0,115,13,,1014.7,
2020-09-15,29.2,26.1,32.2,0,0,123,12.6,,1015.7,
2020-09-16,29.3,26.7,32.2,0.3,0,132,13.7,,1014.6,
2020-09-17,29.1,26.7,32.8,0.3,0,161,10.8,,1012.9,
2020-09-18,29.4,26.7,32.8,0,0,192,9.4,,1012.4,
2020-09-19,29.7,26.1,33.3,0,0,9,5.8,,1012.4,
2020-09-20,28.7,26.1,32.8,0,0,289,6.1,,1012.4,
2020-09-21,27.3,25,28.3,29.5,0,28,15.5,,1014,
2020-09-22,28.3,26.7,31.1,0,0,60,19.1,,1015.1,
2020-09-23,27.9,25.6,31.1,0,0,67,16.6,,1014.9,
2020-09-24,27.4,23.9,29.4,52.6,0,95,15.8,,1014.3,
2020-09-25,27.4,25,31.7,5.6,0,174,9.7,,1014.9,
2020-09-26,27.8,22.8,32.8,48,0,269,6.1,,1015.4,
2020-09-27,27.2,23.9,32.8,1.8,0,45,6.1,,1013.6,
2020-09-28,28,25,32.2,6.1,0,117,6.1,,1012.5,
2020-09-29,28.9,25.6,32.2,0,0,157,12.6,,1012,
2020-09-30,28.6,25.6,33.3,0,0,12,7.9,,1013.6,
2020-10-01,27.6,23.9,32.2,8.1,0,20,6.8,,1013.6,
2020-10-02,25.6,22.8,28.9,56.1,0,5,5.8,,1013.2,
2020-10-03,25.7,24.4,29.4,8.4,0,68,8.3,,1013.2,
2020-10-04,28.5,26.1,31.7,0,0,103,18.4,,1013,
2020-10-05,29.6,26.1,32.2,1,0,100,21.2,,1012.8,
2020-10-06,29.3,26.1,32.2,2,0,97,20.2,,1013.1,
2020-10-07,29,27.8,31.7,0,0,107,19.8,,1014.1,
2020-10-08,29,26.1,31.7,0,0,104,15.8,,1015.7,
2020-10-09,28.9,24.4,31.7,1.8,0,98,18.4,,1016.2,
2020-10-10,28.2,26.1,32.2,1,0,136,13,,1015,
2020-10-11,28.6,26.1,32.8,0,0,172,7.9,,1014,
2020-10-12,28.8,26.7,33.3,0.3,0,328,4.7,,1013.9,
2020-10-13,27.6,24.4,31.7,0,0,359,9,,1013.9,
2020-10-14,27.8,24.4,31.7,6.6,0,26,11.9,,1013.8,
2020-10-15,27.6,23.3,31.7,1,0,54,10.8,,1013.5,
2020-10-16,27.1,22.2,31.7,33.5,0,57,8.6,,1014.9,
2020-10-17,26.6,23.9,31.1,0.3,0,29,14,,1016.4,
2020-10-18,27.9,26.1,31.1,0,0,58,19.1,,1015.4,
2020-10-19,27.1,23.3,28.9,10.9,0,69,20.2,,1013.8,
2020-10-20,26.7,22.8,29.4,33.3,0,70,16.9,,1013.1,
2020-10-21,24.4,22.2,26.1,63.2,0,61,15.5,,1013.9,
2020-10-22,25.8,22.8,29.4,6.9,0,68,18.4,,1014,
2020-10-23,27.6,25,30.6,0,0,89,19.8,,1014,
2020-10-24,27.1,23.3,30,23.4,0,97,15.8,,1012.4,
2020-10-25,26.1,23.9,30.6,18,0,108,11.9,,1012.1,
2020-10-26,27.3,24.4,30.6,0,0,102,14.8,,1014.8,
2020-10-27,28.6,26.1,31.7,0,0,90,19.4,,1017.1,
2020-10-28,28.4,26.7,31.1,0,,102,18.4,,1016.3,
2020-10-29,28.4,26.7,31.1,0.3,0,133,14,,1014,
2020-10-30,27.9,24.4,31.7,15.2,0,129,6.8,,1014.1,
2020-10-31,26.9,24.4,30.6,9.9,0,52,12.6,,1017.3,
2020-11-01,27.4,25.6,30.6,1.5,0,72,11.9,,1017.1,
2020-11-02,25.8,23.3,26.7,0,0,15,18.4,,1016.9,
2020-11-03,24.1,22.2,26.7,0,0,52,23.4,,1019.7,
2020-11-04,24.9,23.3,27.8,0,0,59,23.8,,1020.3,
2020-11-05,25.8,23.9,29.4,17.3,0,73,20.5,,1017.9,
2020-11-06,26.4,23.9,28.9,2.8,0,67,19.1,,1014.5,
2020-11-07,26.3,22.2,28.3,14.5,0,68,22.7,,1012,
2020-11-08,24.6,23.3,25.6,71.9,0,65,29.9,,1006.8,
2020-11-09,25.8,23.3,28.9,65.3,0,105,30.6,,1006.7,
2020-11-10,26.7,23.9,28.9,1,0,117,24.8,,1009.7,
2020-11-11,26.8,23.3,28.3,5.6,0,143,22.3,,1011.4,
2020-11-12,25.3,23.9,27.8,33.5,0,163,9.4,,1013.2,
2020-11-13,25.2,22.8,30,0,0,359,4.7,,1015.4,
2020-11-14,26.3,23.9,30,1.5,0,49,10.8,,1016.5,
2020-11-15,26.7,23.3,29.4,0.8,0,103,10.1,,1017.3,
2020-11-16,25.9,21.1,30,0,0,43,7.9,,1018.1,
2020-11-17,25.6,22.8,28.9,0,0,10,14.4,,1019.2,
2020-11-18,23.7,20,26.7,0,0,31,21.2,,1022.1,
2020-11-19,24.2,22.2,27.2,0,0,59,23.4,,1023.8,
2020-11-20,23.8,21.7,27.2,4.1,0,50,18.4,,1022.8,
2020-11-21,24.8,22.2,27.8,11.2,0,44,13.3,,1019.7,
2020-11-22,23.8,22.2,27.8,6.9,0,1,7.9,,1016.6,
2020-11-23,23.9,21.1,26.7,0,0,342,10.8,,1016.5,
2020-11-24,23.4,20,27.8,0,0,31,15.5,,1019.6,
2020-11-25,24.6,22.2,27.2,0.8,0,87,21.2,,1021.2,
2020-11-26,24.8,20.6,28.3,0,0,81,10.8,,1019.5,
2020-11-27,23.9,21.1,27.2,1.5,0,28,6.5,,1018.1,
2020-11-28,23.7,21.1,27.2,1,0,39,3.6,,1016.8,
2020-11-29,23.8,20,28.3,0,0,95,8.3,,1016.3,
2020-11-30,24,20,28.9,2.8,0,237,14.8,,1013.7,
2020-12-01,18.6,13.3,20,0.3,0,334,15.5,,1019.2,
2020-12-02,16.4,11.7,23.3,0,0,358,11.9,,1022.2,
2020-12-03,19.4,14.4,24.4,0,0,62,14,,1021.7,
2020-12-04,22.5,20,25.6,0,0,103,9.7,,1019.6,
2020-12-05,23.8,20.6,28.9,0,0,292,5,,1016.9,
2020-12-06,23.8,20.6,28.9,0,0,302,5.8,,1014.7,
2020-12-07,22.7,17.2,25.6,25.4,0,279,14,,1010.6,
2020-12-08,16.6,12.8,17.8,0,0,319,13.7,,1017.4,
2020-12-09,14.1,10,18.3,0,0,331,10.4,,1021.6,
2020-12-10,15,8.9,22.8,0,,3,5.4,,1021.5,
2020-12-11,19.8,16.1,25.6,3.6,,13,8.3,,1019.7,
2020-12-12,22.4,20,26.1,8.9,,119,10.8,,1018.5,
2020-12-13,23.5,18.9,27.8,0,,92,7.2,,1018.7,
2020-12-14,24.1,19.4,29.4,0,,217,8.6,,1017.2,
2020-12-15,24.2,21.7,27.8,0,0,224,5.4,,1015.6,
2020-12-16,24.1,20.6,28.3,0,0,157,9.4,,1014.9,
2020-12-17,24.4,18.3,28.9,0,0,259,11.9,,1017,
2020-12-18,18.1,12.8,22.2,0,0,354,13.3,,1022.9,
2020-12-19,18.6,13.3,25,0,,21,7.6,,1021.9,
2020-12-20,22.1,17.8,27.2,0,,129,9,,1017.6,
2020-12-21,23.3,18.3,26.7,0,,281,10.1,,1017.5,
2020-12-22,20,16.1,24.4,0,,8,11.5,,1021.5,
2020-12-23,20.6,16.1,26.1,0,,53,13,,1020.8,
2020-12-24,24.8,22.8,27.8,2.3,,147,16.2,,1015.7,
2020-12-25,17.2,9.4,23.3,0,0,328,16.6,,1019.4,
2020-12-26,11.9,8.3,17.8,0,0,333,7.9,,1020.8,
2020-12-27,16.1,11.1,23.9,0,0,8,13,,1020.2,
2020-12-28,20.2,17.2,25,0.3,,28,13.7,,1022,
2020-12-29,21.9,17.8,25,0,,46,16.9,,1022.9,
2020-12-30,23.5,21.7,26.7,0,0,89,29.2,,1020.6,
2020-12-31,24.4,22.8,27.2,0,,114,26.6,,1019.2,
2021-01-01,24.8,23.3,27.8,0,0,127,22,,1021.3,
2021-01-02,24.9,20.6,27.8,0,0,143,14,,1020.4,
2021-01-03,24.1,20,28.9,0,0,184,10.4,,1018,
2021-01-04,22.1,17.8,23.9,0,,319,9.4,,1016.8,
2021-01-05,18.8,13.3,22.2,0,,337,9,,1017.2,
2021-01-06,17.1,11.1,23.9,0,,8,4,,1018.5,
2021-01-07,18.9,11.1,25,0,,104,10.1,,1017.1,
2021-01-08,21.8,17.2,23.9,0,,257,14,,1014.6,
2021-01-09,17.2,12.8,18.9,0,,328,11.9,,1018.8,
2021-01-10,14.7,9.4,22.2,0,,345,7.6,,1022.6,
2021-01-11,20.8,15.6,25,0,,108,9,,1021.6,
2021-01-12,21.9,19.4,25.6,0,,342,4.7,,1021,
2021-01-13,20.2,16.7,25,5.1,,344,9.4,,1019,
2021-01-14,17.8,15,21.1,7.4,,353,6.8,,1016.1,
2021-01-15,20.5,17.2,24.4,0,,286,7.6,,1013.6,
2021-01-16,20.2,15.6,23.3,0,,286,12.6,,1015.3,
2021-01-17,16.4,11.1,20.6,0,0,345,5.8,,1018,
2021-01-18,18.7,15.6,22.8,0.3,0,357,5.8,,1020.7,
2021-01-19,18.8,15,23.9,0,0,21,9.4,,1025,
2021-01-20,19.6,15,23.9,0,0,17,7.9,,1023.8,
2021-01-21,19.6,13.9,25,0,0,336,6.5,,1020,
2021-01-22,19.9,13.3,26.7,0,,307,6.1,,1017,
2021-01-23,20.9,13.9,27.2,0,,353,6.5,,1017.9,
2021-01-24,21.9,18.3,27.8,0,,41,6.8,,1019,
2021-01-25,22.9,19.4,26.1,0,0,124,12.2,,1017.7,
2021-01-26,23.3,19.4,28.3,0,,139,10.1,,1017.2,
2021-01-27,23.9,18.9,30,0,0,267,9.4,,1017.9,
2021-01-28,22.7,13.9,24.4,0,0,325,14.8,,1020.7,
2021-01-29,16.8,12.8,23.3,0,0,3,12.2,,1023.1,
2021-01-30,19.3,14.4,23.9,0,,63,15.8,,1022.2,
2021-01-31,22.1,20,25.6,0,,137,16.2,,1018.8,
2021-02-01,21.3,13.9,24.4,0.5,,252,19.4,,1012.3,
2021-02-02,14.6,11.1,18.3,0,0,288,18.4,,1014.8,
2021-02-03,13.7,10,19.4,0,0,296,11.9,,1018,
2021-02-04,15.3,9.4,22.2,0,,74,9.7,,1019.5,
2021-02-05,19.3,13.3,25.6,0,,133,10.8,,1016.4,
2021-02-06,22.9,21.7,27.8,24.9,,145,11.9,,1014.9,
2021-02-07,25.1,22.2,30,0,,202,13,,1014.7,
2021-02-08,25.3,22.2,29.4,0,,124,9.7,,1018.7,
2021-02-09,24.2,21.1,28.3,0,,100,11.2,,1020.2,
2021-02-10,24.4,21.1,28.3,0,,107,14.8,,1019.7,
2021-02-11,24.5,22.8,27.2,0,,115,16.2,,1017.4,
2021-02-12,24.4,22.2,28.9,0,,130,13.7,,1015.2,
2021-02-13,25.4,23.9,28.3,0,,142,15.8,,1014.1,
2021-02-14,26.2,24.4,30,0,,160,15.5,,1014.8,
2021-02-15,26.4,23.9,30,5.6,,152,15.1,,1016.1,
2021-02-16,25.7,22.2,28.3,31.5,0,177,11.9,,1016.3,
2021-02-17,24.8,22.2,28.3,0.5,0,125,13.3,,1017.9,
2021-02-18,26,23.9,29.4,0,,144,17.3,,1018.4,
2021-02-19,26.2,19.4,29.4,5.3,,174,14.8,,1018.2,
2021-02-20,20.8,16.7,24.4,0,,2,15.8,,1021.1,
2021-02-21,21.1,17.8,24.4,0.3,,56,24.1,,1023.8,
2021-02-22,23.3,21.1,27.2,0,,117,18.7,,1021.1,
2021-02-23,24.3,21.7,29.4,1.5,,22,9.7,,1018.4,
2021-02-24,23.7,21.1,26.7,3.3,0,93,9.4,,1019.9,
2021-02-25,24.1,20,30,0,0,28,6.8,,1020.8,
2021-02-26,24.9,21.7,28.9,0.3,0,85,13,,1020.5,
2021-02-27,25.6,23.9,28.3,0,0,109,23,,1021.6,
2021-02-28,25.8,23.9,28.9,0,,109,22.3,,1021.3,
2021-03-01,25.9,22.8,28.9,0,0,136,14.4,,1018.7,
2021-03-02,25.1,21.1,29.4,0,0,108,7.9,,1017.2,
2021-03-03,24.8,19.4,30,0,0,242,15.5,,1014.4,
2021-03-04,19.8,15.6,22.8,0,,305,11.2,,1015.3,
2021-03-05,20.9,16.7,26.7,0,,23,12.6,,1014.8,
2021-03-06,22.1,17.2,26.1,36.1,,51,13.7,,1013.9,
2021-03-07,20.2,16.1,25.6,0,,345,15.8,,1018.6,
2021-03-08,18.2,13.9,22.8,0,,26,16.9,,1026.9,
2021-03-09,21.6,20,23.9,0,,62,21.6,,1028.4,
2021-03-10,21.7,20,25.6,2.3,,67,22.7,,1026.3,
2021-03-11,22.8,19.4,26.7,0.5,0,79,22.7,,1025.4,
2021-03-12,23.3,20.6,26.7,0,0,51,14.4,,1024.8,
2021-03-13,23.7,21.1,27.2,0,0,55,12.2,,1022.9,
2021-03-14,23.1,18.3,27.8,0,229,,9,,,
2021-03-15,23.4,18.3,28.3,0,0,70,10.1,,1019.7,
2021-03-16,24.3,21.7,27.2,0,0,127,16.9,,1019.2,
2021-03-17,24.9,22.2,28.3,0,0,135,16.6,,1018,
2021-03-18,25.5,23.3,29.4,0,0,155,16.9,,1016.8,
2021-03-19,25.4,17.8,29.4,8.6,0,245,14.4,,1015.6,
2021-03-20,20.4,14.4,27.8,0,0,316,12.6,,1017.6,
2021-03-21,20.3,15.6,25.6,0,0,307,13,,1017.1,
2021-03-22,19.4,14.4,25.6,0,0,283,10.8,,1015.5,
2021-03-23,20.9,16.7,26.7,0,0,215,9,,1015.3,
2021-03-24,22.6,16.1,28.9,0,0,95,10.8,,1016.5,
2021-03-25,25.8,23.3,30,0,0,132,18,,1018.3,
2021-03-26,26.2,24.4,29.4,0,0,117,18.7,,1020.5,
2021-03-27,26.1,23.3,29.4,0,0,104,20.2,,1021,
2021-03-28,26.5,24.4,29.4,0,0,130,17.3,,1019.1,
2021-03-29,26.3,22.8,30,0,0,74,9.7,,1019.2,
2021-03-30,26.6,24.4,30,0,0,97,20.5,,1020.4,
2021-03-31,27,23.9,30,0,0,120,17.6,,1019.3,
2021-04-01,26.1,21.1,31.7,1.5,0,351,10.4,,1016.2,
2021-04-02,21.3,16.1,25.6,0,0,8,20.2,,1018.9,
2021-04-03,20.8,17.2,23.9,0,0,43,19.4,,1024,
2021-04-04,21.7,19.4,25,0,0,52,15.5,,1023,
2021-04-05,21.7,18.3,25.6,0,,52,13.7,,1020.8,
2021-04-06,21.6,16.1,26.7,0,,57,10.8,,1019.5,
2021-04-07,22.2,16.7,27.2,0,,76,11.9,,1018.3,
2021-04-08,22.7,17.2,27.2,0,0,109,13.3,,1016.7,
2021-04-09,23.6,20,27.2,0,0,118,15.5,,1016.6,
2021-04-10,24.9,21.7,29.4,0,0,141,18,,1014.1,
2021-04-11,26.1,18.9,32.8,20.8,0,148,16.2,,1010.5,
2021-04-12,23.3,19.4,30.6,15,,322,9.4,,1011.2,
2021-04-13,25.4,20,31.1,0,,33,7.9,,1016.2,
2021-04-14,25.1,21.7,28.3,0,0,72,15.5,,1018.6,
2021-04-15,24.5,21.1,28.9,0,,143,12.2,,1015.1,
2021-04-16,25.6,20.6,31.1,0,,194,10.4,,1012.3,
2021-04-17,26.9,21.7,32.2,0,,229,13.3,,1012.3,
2021-04-18,26.9,22.8,31.7,0,,162,10.4,,1013.7,
2021-04-19,28.4,23.3,33.3,1,,209,16.9,,1013.2,
2021-04-20,25.9,21.1,29.4,29.7,0,203,13,,1014.6,
2021-04-21,26.9,24.4,31.1,3.3,0,281,7.9,,1015.4,
2021-04-22,25.6,22.8,29.4,0,0,27,12.6,,1016.8,
2021-04-23,25.6,23.3,28.9,0,0,64,19.4,,1017.9,
2021-04-24,26.6,24.4,30,0,0,132,21.2,,1015.7,
2021-04-25,28.3,24.4,33.9,0,0,217,13.3,,1013.5,
2021-04-26,26.7,23.9,30,0,0,32,14.8,,1015.4,
2021-04-27,25.7,22.8,28.9,0,0,75,20.5,,1018.3,
2021-04-28,25.9,22.8,28.9,0,0,90,16.6,,1018.3,
2021-04-29,27.1,25,30.6,0,,120,17.3,,1017.3,
2021-04-30,27.4,24.4,31.1,0,,166,11.2,,1016.8,
2021-05-01,27.3,23.3,32.8,0,0,239,10.8,,1015.4,
2021-05-02,27.7,23.9,31.7,0,0,150,13,,1015.3,
2021-05-03,28.1,25.6,31.1,0,0,142,17.6,,1015.5,
2021-05-04,28.3,26.1,31.7,0,0,139,15.5,,1016.7,
2021-05-05,28.3,25.6,31.7,0,0,140,11.9,,1017.8,
2021-05-06,28.6,21.7,32.8,16.8,0,75,7.9,,1016.8,
2021-05-07,27,23.3,33.9,4.8,0,243,10.4,,1015.6,
2021-05-08,25.9,23.3,29.4,0,0,50,17.6,,1017.3,
2021-05-09,26.6,25,28.9,15.5,0,97,18.4,,1018.8,
2021-05-10,27.4,24.4,31.1,1,,139,13.7,,1017.9,
2021-05-11,28.2,24.4,32.2,0,,96,11.5,,1017.9,
2021-05-12,28.3,23.9,31.7,23.6,,136,13,,1017.1,
2021-05-13,27.8,23.9,34.4,4.8,0,319,9,,1016.5,
2021-05-14,26.1,23.9,30.6,0.3,,15,10.1,,1017.1,
2021-05-15,26.3,23.3,30,0,0,28,14.4,,1018,
2021-05-16,26.2,23.3,29.4,0.3,0,50,15.5,,1019.1,
2021-05-17,26.1,23.9,28.9,0,0,64,18,,1018.9,
2021-05-18,26.7,25,30,0,,75,26.6,,1018.5,
2021-05-19,26.8,24.4,29.4,0,0,82,31,,1018.3,
2021-05-20,26.6,25.6,29.4,0,,80,32.4,,1020,
2021-05-21,26.1,23.3,28.9,0,0,68,25.9,,1022,
2021-05-22,26.1,23.3,28.9,0,0,70,24.5,,1022.2,
2021-05-23,26.1,23.3,28.9,0,,75,17.6,,1021.2,
2021-05-24,25.8,22.8,28.9,0,,92,15.1,,1020.8,
2021-05-25,26.3,23.9,29.4,0,0,93,17.6,,1021.8,
2021-05-26,26.6,24.4,30,0,,100,19.8,,1021.7,
2021-05-27,26.7,23.3,30.6,0,,107,13.7,,1019.5,
2021-05-28,27.1,24.4,30.6,0,0,121,13,,1016.9,
2021-05-29,27.1,23.3,31.1,0,0,167,11.2,,1014.2,
2021-05-30,27.5,24.4,31.1,1,0,161,10.8,,1016.4,
2021-05-31,27.7,24.4,31.7,0,,53,15.8,,1019.6,
2021-06-01,27.2,24.4,30,0,0,86,16.6,,1018.8,
2021-06-02,26.6,23.9,30,18.3,0,109,15.5,,1016.9,
2021-06-03,26.7,23.9,29.4,15.5,0,124,15.5,,1016.9,
2021-06-04,27.5,23.9,31.1,1.5,0,125,14.8,,1017.5,
2021-06-05,28.2,26.1,31.1,0.5,0,111,18.4,,1017.6,
2021-06-06,28.7,26.7,31.1,0.3,0,119,23,,1018.1,
2021-06-07,28.7,26.7,31.7,0,0,109,22,,1019.2,
2021-06-08,28.4,25.6,31.1,0.5,0,96,19.8,,1020.2,
2021-06-09,28.5,25.6,31.7,0,0,95,18.7,,1019.8,
2021-06-10,28.7,26.7,31.7,0,0,116,16.2,,1017.7,
2021-06-11,28.8,26.1,32.2,0,0,140,14.8,,1015.9,
2021-06-12,28.7,26.7,32.2,2.3,0,190,10.1,,1013.8,
2021-06-13,29.2,25.6,34.4,0,0,236,13.7,,1013,
2021-06-14,27.2,23.3,30,20.1,,211,8.3,,1015.3,
2021-06-15,26.1,23.3,31.7,18.3,,230,7.2,,1016.9,
2021-06-16,26.2,22.8,31.1,15.5,0,37,6.5,,1016.9,
2021-06-17,26.5,22.8,31.7,0,0,61,10.8,,1016.6,
2021-06-18,28.7,24.4,32.2,0.8,0,88,16.2,,1017.8,
2021-06-19,29.3,27.8,32.2,0,0,118,16.2,,1018.2,
2021-06-20,29.7,23.3,33.3,27.9,0,138,10.1,,1018,
2021-06-21,29.2,27.2,33.3,0,0,141,12.2,,1018.2,
2021-06-22,30.1,23.9,33.3,4.8,0,137,17.3,,1017.7,
2021-06-23,28.2,23.9,33.3,15,0,64,9,,1019,
2021-06-24,27.2,23.9,29.4,5.6,0,67,10.8,,1018.7,
2021-06-25,27.2,24.4,30.6,9.1,0,84,15.5,,1017.5,
2021-06-26,28.4,24.4,31.1,13,0,90,13.7,,1016.7,
2021-06-27,28.2,25.6,32.2,3.6,,78,16.9,,1016.6,
2021-06-28,26.7,24.4,30,20.1,,77,9.4,,1018,
2021-06-29,27,22.8,31.7,98,0,68,11.5,,1019.7,
2021-06-30,25.3,23.9,30,25.4,0,29,6.8,,1018.4,
2021-07-01,25.7,23.9,27.8,1.5,0,41,6.1,,1016.6,
2021-07-02,27.7,24.4,32.2,14.2,0,4,6.1,,1015.8,
2021-07-03,28.3,24.4,34.4,0,,249,8.3,,1015.8,
